Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax
23.0,17.9,26.961585999999997,81.59194183,27.19140232,17.79510308,6.467677524,53.96668394,0.068499885,0.034150881,0.0,0.004427135,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,4459.023438,28.1
27.3,21.3,62.48747635,93.20456696,25.63343357,19.96815107,7.030998826,89.26425378,0.45957949600000003,0.494304397,0.868745332,0.610513623,0.0,0.0,0.46894008200000004,4.483591477,37.5776,126.838,12.37,0.0985,4558.074707,26.8
28.6,22.3,43.09196854,82.69000244,27.77496066,21.09758696,7.6268849770000005,49.21551438,0.206772925,0.22034001399999997,0.19026492600000003,0.269238068,0.0,0.0,0.0,0.146315962,37.5776,126.93799999999999,75.0924,1.7678,4495.473633,28.8
31.9,27.3,84.48600769,94.25617218,29.11850685,26.170906,7.162850559,97.29219468,0.508029904,0.526459005,0.482274387,0.46942189700000003,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5594.15918,28.9
34.7,26.0,78.98308563,94.28690338,26.96492082,24.78713636,5.52849858,69.59314998,0.612678315,0.747561988,0.6696002679999999,0.438507662,2.688130105,4.932145483,0.014019849,0.0,37.5507,127.135,35.038000000000004,0.5055,5233.574219,33.8
25.5,20.3,71.84102631,96.91484833,25.24213566,20.57750884,5.839320501,72.90356811,0.871946507,0.630068857,0.331973107,0.189594586,1.065628231,0.161797217,0.028889015,0.0,37.5507,127.135,35.038000000000004,0.5055,5818.317383,28.1
35.0,25.5,53.04724121,91.29644775,33.20398559,26.14448647,7.342954626,91.14946886,0.048419617000000005,0.006710456,0.009617105,0.012566213,0.0,0.0,0.0,0.0,37.6181,127.00399999999999,146.554,4.7296,5153.638672,34.7
23.5,20.9,64.90758514,97.51531219,26.11274359,21.01925506,8.214105984,54.99053091,0.517609714,0.28208864100000003,0.18744031600000002,0.16887386100000001,0.009859847,0.0,0.09801680800000001,0.0,37.4562,126.955,208.507,5.1782,4731.641113000001,27.0
25.6,17.3,62.48903275,90.38513947,21.60281655,16.734211900000002,10.76855546,105.92427079999999,0.34282772,0.244089201,0.714026264,0.779292891,0.0,0.0,0.436937202,0.794408773,37.5507,127.135,35.038000000000004,0.5055,4445.645996,25.4
28.2,20.9,32.86933517,73.70735931,31.03829671,20.31531356,12.66216012,32.20006871,0.006152634000000001,0.084703847,0.28327396899999996,0.484815714,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5267.225586,29.7
24.9,21.9,70.30615234,86.34143066,23.89638233,21.14345476,6.40797472,30.07240605,0.611442975,0.609139267,0.570103199,0.487076058,0.08984349999999999,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,4984.21582,26.6
31.5,27.3,60.10987473,93.55960846,31.358158000000003,26.45912398,8.69632419,62.0757125,0.26459754,0.602899649,0.298640681,0.511150639,0.0,0.008264135,0.003030325,1.344555194,37.6046,127.03200000000001,44.7624,0.5141,4941.63623,31.9
32.1,25.7,38.73528671,83.23893738,34.09035832,26.85640469,7.929878066000001,70.28119183,0.305986981,0.32068669699999997,0.23845181699999998,0.108733551,0.0,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5407.366699,32.7
33.0,24.5,56.32568359,82.07345581,31.66377758,26.78504564,7.689498931,26.18526451,0.261788309,0.31586378800000003,0.092329055,0.12449548099999999,0.0,0.023666027000000003,0.0,0.0,37.5507,126.988,132.118,0.5931,5085.084961,33.7
32.7,24.3,64.59649658,91.82258606,30.45906568,23.94301987,7.462763876,54.92638763,0.736703648,0.595704951,0.408831516,0.285436668,1.284740721,0.231156704,0.0,0.0,37.6046,127.03200000000001,44.7624,0.5141,5740.896484000001,27.5
26.9,23.1,47.07793045,95.00884247,29.510238399999995,22.595924,4.997554084,54.47296222,0.785864287,0.594522792,0.259601917,0.296700649,0.042973801,0.25618620000000003,0.0,0.049174465,37.5102,127.042,54.6384,0.1457,5275.238281,27.8
32.5,21.9,77.50131226,87.6517868,27.45856465,24.31305944,8.080036014,49.64941434,0.236185516,0.599981697,0.697958917,0.541118461,0.0,0.0,0.61093232,0.0,37.4697,126.995,82.2912,2.2579,5818.445801,28.4
27.2,23.8,55.90534973,88.44328308,28.11910416,22.99284858,5.655050804,12.62261575,0.81523011,0.6263394520000001,0.36442958700000005,0.02900808,4.829331011,0.020006678,0.005198515,0.0,37.5776,127.05799999999999,33.3068,0.2661,4833.543945,29.1
31.2,22.7,39.42785263,74.78964233,34.160568299999994,24.5961086,7.756838957,27.88335947,0.119835787,0.247879391,0.11360103199999999,0.137656274,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,4882.054199,35.1
33.3,27.0,57.47494125,88.44475555,31.08881408,26.85200712,8.734846711,96.67887227,0.40915813799999995,0.30907713800000003,0.06546387299999999,0.02478732,0.34434532100000004,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,4954.847656,33.2
28.8,22.1,45.35391235,85.47757721,29.3778158,20.03798598,4.816462904,36.47921864,0.159453788,0.149337997,0.347351155,0.34152591600000004,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,4591.726563,28.6
29.8,20.3,36.55693817,70.87137604,29.08003188,20.82624638,5.8208059620000006,38.08886409,0.09159085199999999,0.29651759899999997,0.018784361,0.0,0.0,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,4612.763672,27.9
26.4,22.4,83.34283447,95.40441895,26.70160707,23.88209207,7.633259037999999,37.72958664,0.8208984909999999,0.88479374,0.68749409,0.610625042,10.94820446,7.451132218,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5752.715332,28.9
25.2,18.9,66.70793152,96.23500824,22.71787567,19.54873116,9.361276229,47.67416106,0.33268773100000004,0.509996482,0.8957324459999999,0.930922232,0.0,0.391248663,4.733091367,8.828923126,37.4562,126.955,208.507,5.1782,5865.756348,23.0
29.4,24.2,85.9830246,96.49584198,25.80608484,23.744321600000003,7.250359972,66.02178049,0.7271518090000001,0.8951053109999999,0.31884454100000004,0.394022319,0.36415394100000004,7.434775797,0.673520962,0.023812936,37.5372,126.891,15.5876,0.1554,5679.824707,31.2
29.4,22.9,45.24008179,84.41196442,35.07471849,24.83824726,5.8669143120000005,77.52966841,0.533861592,0.387932665,0.365569884,0.552247403,0.000342571,0.0,1.8135783669999999,0.0029318440000000003,37.4697,126.91,52.518,1.5629,5803.580566,33.5
30.0,23.5,30.11189461,82.00632477,31.27594884,23.97665612,6.641174694,35.9398311,0.629841768,0.7007341709999999,0.188895266,0.065268618,0.225890552,0.034918122999999995,0.0,0.0,37.5237,126.97,19.5844,0.2713,5822.532715,29.8
28.5,20.2,77.35435486,90.55984497,27.89634613,24.51399347,9.97484232,52.54828592,0.663637455,0.673573547,0.546962441,0.5017135739999999,0.049732113,0.326812857,0.018071332,0.010356765,37.4697,126.995,82.2912,2.2579,5809.117188,25.5
30.7,22.9,26.10538101,79.52754974,36.03628517,24.84807013,7.976122131,23.33410668,0.192131477,0.276554073,0.087811294,0.090748342,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5726.839355,35.0
25.1,20.1,43.45999146,85.02210999,25.96551155,17.46285741,9.761212905,122.10824280000001,0.248981096,0.09172468800000001,0.153033965,0.114764184,0.0,0.0,0.0,0.0,37.4967,126.82600000000001,50.9312,0.4125,4510.756836,27.4
30.2,22.5,47.53852081,85.52945709,29.69697408,23.55428088,6.269955824,14.450297,0.200518063,0.301900873,0.41057482700000003,0.825652794,0.0,0.0,0.0,0.01125387,37.5776,127.05799999999999,33.3068,0.2661,5863.555664,29.6
26.5,24.0,74.08185577,91.96546936,23.87336592,21.29729869,9.392097155,56.52530964,0.672271518,0.805913488,0.8405677970000001,0.9208691090000001,0.0,5.07671531,6.0605035229999995,5.425623278,37.5102,127.042,54.6384,0.1457,5037.928223,25.0
32.1,26.2,61.04709244,85.23075104,30.89347473,26.51729583,8.18291537,15.17222337,0.7721774690000001,0.755412984,0.291433127,0.19570079899999998,0.00163043,0.013079249,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,5418.70459,32.1
27.2,21.4,66.48671722,82.84929657,25.10065312,22.7098802,4.379699022,38.94235689999999,0.434418436,0.40436286200000005,0.587241353,0.35896189799999995,0.0,0.0,0.102647678,0.007947446,37.5102,127.042,54.6384,0.1457,5855.803223,27.0
31.0,24.7,74.62240601,88.07929993,27.49102965,25.83166893,9.686432222999999,30.03617392,0.735166655,0.69286073,0.65837529,0.509874365,0.005722842,0.173597217,0.064194418,0.0,37.5507,126.93700000000001,30.0464,0.8552,5649.52832,29.0
28.7,22.3,91.55068207,98.09624481,25.41447971,23.73715156,8.944909831,71.69838683,0.86484369,0.870778965,0.8932447929999999,0.8712128140000001,1.0543996690000002,0.167609672,0.9559077770000001,2.023003515,37.5776,126.838,12.37,0.0985,5843.853515999999,26.8
28.1,22.5,69.92559052,90.74260712,26.63739221,22.08206575,6.97213766,110.8790029,0.8201264779999999,0.536260674,0.10138757699999999,0.06713898900000001,0.009084933,0.0026918520000000002,0.0,0.0,37.5776,126.838,12.37,0.0985,5745.85498,28.1
27.3,21.4,40.13440323,96.63693237,31.37562636,20.26803835,5.247246345,48.51936755,0.095382109,0.039594567000000004,0.07920519200000001,0.008392695,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5526.942383,29.9
26.8,20.1,37.5981102,79.66363525,28.22866677,18.03926361,5.828706334,88.27381301,0.053542623,0.000342707,0.17831558600000003,0.05414806900000001,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5846.703125,31.5
29.2,24.3,81.66517639,94.14704895,25.857144,23.08532215,4.016149273,38.02869932,0.343508593,0.704399682,0.678232493,0.774035432,0.0,0.000362145,0.481560108,0.047724055,37.4967,126.82600000000001,50.9312,0.4125,5309.967772999999,26.3
31.1,25.1,83.43174744,97.04355621,26.09068253,24.34633342,6.327041725,73.64061165,0.759908647,0.765171087,0.610795701,0.652139137,1.749692526,0.44816387700000004,0.0,0.02147276,37.5776,126.838,12.37,0.0985,5575.671386999999,25.2
33.9,24.6,40.1558876,87.68228912,33.55547263,24.69811295,4.760587056,137.1255976,0.008117551,0.033285922,0.008583572,0.071871531,0.0,0.0,0.0,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,4765.267578,34.8
28.2,23.9,70.40393829,92.53633881,30.89341905,25.96114341,7.188342273,87.37425627,0.24810939,0.33494311,0.072850673,0.020081728,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5447.843261999999,32.8
31.5,23.4,59.65831757,85.23960114,30.90142747,25.50294676,8.269694815,36.72282978,0.140821754,0.309644594,0.242854365,0.401074484,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5663.089355,30.9
32.6,24.0,69.39779663,93.81787872,27.66088162,23.37442115,8.304185132,64.95051241,0.212907078,0.593153261,0.715456813,0.6453918129999999,0.0,0.0,0.0,0.174764143,37.5507,127.135,35.038000000000004,0.5055,5621.290039,29.9
28.5,21.5,64.32099915,91.43775177,25.97060816,21.2712813,3.879589895,45.57196379,0.6127887320000001,0.6921318190000001,0.614582556,0.428947151,0.00559004,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5813.991211,30.1
29.3,24.9,76.67492676,94.86735535,29.60491079,25.47911424,8.135890295,100.2111434,0.292339488,0.562167447,0.112996216,0.156779636,0.0,0.210649687,0.0,0.0,37.5776,126.838,12.37,0.0985,5452.395508,33.3
27.4,20.4,77.01298523,96.76270294,23.79921332,20.25741564,4.485333095,41.19781858,0.259945407,0.400830665,0.5169188020000001,0.297074497,0.0,0.006723049,0.05325773599999999,0.0052842440000000004,37.6181,127.00399999999999,146.554,4.7296,5914.817383,26.4
32.1,26.3,69.21682739,99.07680511,30.69588218,23.95248894,8.093750507000001,74.833614,0.511703044,0.44521966,0.055741117,0.051812805,0.028816211,0.145641603,0.0029484290000000002,0.0,37.6181,127.00399999999999,146.554,4.7296,5430.992188,31.4
28.7,19.3,67.07993317,95.56976318,24.83903532,22.03937659,7.141327659,61.83585664,0.521107062,0.44544938700000003,0.53604078,0.686626017,0.0,0.08978044,1.115639429,0.50676473,37.4562,126.955,208.507,5.1782,4615.589355,28.7
30.7,24.1,39.23000717,75.75236511,31.92814155,25.12531768,6.0223408339999995,14.59699037,0.070626777,0.07006709700000001,0.222366055,0.283345107,0.0,0.0,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,5528.958984000001,31.1
31.6,22.4,52.87717438,75.94390869,29.49252621,24.44998778,6.619390547,22.36651727,0.277166359,0.33202208699999997,0.443472566,0.63657355,0.0,0.0,0.0,0.072833678,37.5237,126.97,19.5844,0.2713,5849.743164,31.5
33.2,24.7,45.40690994,79.81273651,34.67763428,27.05922132,6.027054747,55.79736916,0.312669937,0.291864093,0.284947534,0.655276393,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,4804.658203,34.6
27.8,24.2,51.06532288,87.6856308,29.46426903,23.218611,8.269968629,50.14939602,0.24781487600000002,0.22085426600000002,0.035683962,0.126843496,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5580.291504,31.2
30.9,20.7,61.49686432,94.67788696,29.20140373,23.66076056,7.971427078,42.23864172,0.020731295,0.094587066,0.7072508479999999,0.824049728,0.0,0.0,0.068828317,8.984652365,37.5507,126.988,132.118,0.5931,5882.926758,29.2
32.0,25.6,77.59571838,95.90115356,29.05581694,24.8818133,6.73951448,61.71761329999999,0.5374337610000001,0.775961682,0.515470286,0.178202597,0.016946793999999998,2.016342945,0.001103528,0.0,37.5507,127.135,35.038000000000004,0.5055,5314.76709,33.5
28.0,24.0,41.50830841,84.12184906,30.48105891,23.42396962,8.367083609,33.68046276,0.24502174100000002,0.19845572399999997,0.017791806,0.092892345,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5564.081543,31.6
29.1,25.3,76.02632141,90.78629303,24.14244662,20.82819226,10.8095302,94.26931143,0.773218697,0.811492122,0.66161318,0.353163795,0.189272205,5.066759606000001,1.623179498,0.40942289600000004,37.5372,126.891,15.5876,0.1554,5694.667969,24.0
33.7,26.7,57.91458893,81.40909576,29.57472436,25.94470688,7.376619517999999,80.11035013,0.5420310970000001,0.748950187,0.49837873299999996,0.579466825,0.001153512,0.391579588,0.212947329,0.0,37.5372,126.891,15.5876,0.1554,5578.04541,32.3
31.5,24.2,62.81332016,85.76699829,31.06387632,26.06575172,7.182573557,95.59350634,0.09294767,0.021686549,0.025594546,0.211737512,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5735.630371,33.8
28.9,20.3,70.39649200000001,91.65187836,25.62143815,22.38895789,3.8777173560000002,32.45638665,0.322857756,0.579596509,0.6323668929999999,0.640577734,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5062.422852000001,26.2
30.2,22.4,77.28775024,99.3367157,25.19705165,21.11065599,4.450479731000001,28.66405055,0.246700445,0.599225309,0.589075118,0.654026478,0.0,8.56e-05,8.56e-05,0.0,37.645,127.022,45.716,2.5348,5087.650879,27.1
30.9,22.8,85.47060394,94.85951996,26.26752494,23.60190138,8.32526053,56.61962048,0.830608186,0.7952776570000001,0.745964482,0.80733039,6.678035499,0.09071787699999999,0.452293888,3.1182844530000002,37.4832,127.024,56.4448,1.2313,5859.464355,27.9
29.5,20.8,36.67048264,87.65868378,29.89980203,20.6921099,5.172209303,24.4031051,0.020872651000000002,0.00802438,0.135147244,0.18201711899999998,0.0,0.0,0.002308492,0.028758526,37.5776,127.05799999999999,33.3068,0.2661,4498.439941,29.6
31.9,22.6,47.25299454,72.39917755,30.67127191,23.86412465,6.383438895,19.36523759,0.11784596800000001,0.15920247099999998,0.5107611120000001,0.500421462,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5589.288574,28.9
29.4,20.5,39.20531845,75.87051392,28.32368433,20.88134834,5.89707611,27.62683519,0.129845131,0.260103951,0.16401282,0.096280313,0.0,0.0,0.0,0.0,37.5507,126.93700000000001,30.0464,0.8552,4470.393066,27.8
30.5,26.0,78.83976746,90.79836273,27.04162075,25.56840944,9.512133857,50.75256602,0.712180707,0.677642385,0.658152626,0.513094658,0.011437141000000001,0.27206005699999997,0.084998793,0.0,37.5372,126.891,15.5876,0.1554,5631.648926,30.4
33.1,21.7,48.17131424,93.10466766,34.73570435,24.82422159,4.829232087,160.05651,0.032841308,0.009043014,0.017343703999999998,0.27701452,0.0,0.0,0.016637855,4.4259454080000005,37.6181,127.09899999999999,53.4712,0.6970000000000001,5275.314941,34.9
30.7,22.8,49.18293762,89.32564545,30.798447499999998,23.60725484,5.764778693999999,37.14232707,0.320705129,0.586584711,0.181290907,0.166078899,0.0,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5220.168945,32.2
29.7,24.8,49.23512268,80.10506439,31.75571642,25.3480675,5.668705066,17.63445558,0.200968612,0.036401085,0.380046624,0.399261045,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5503.729492,32.0
30.3,19.9,56.25305939,89.35543823,28.69759886,23.11486285,6.749552379,37.12397488,0.5678608239999999,0.323535017,0.48206411600000004,0.48749672899999996,0.0035890740000000003,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5779.14209,30.1
27.0,20.1,58.94322205,96.15770721,26.71206972,18.91715558,6.5680085020000005,77.76632778,0.179921258,0.089009691,0.04131593,0.063421089,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5142.875977000001,28.6
27.3,24.2,54.95376587,84.50959015,31.06056902,25.74819389,6.798322082,61.50661723,0.567398872,0.5883791970000001,0.367077229,0.339899548,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5476.999022999999,31.9
30.5,23.0,51.36293793,83.81339264,30.22497916,23.90123736,6.407467494,11.0794359,0.281800561,0.517890385,0.292701872,0.254670364,0.0,0.008256147,0.0,0.0,37.5776,127.05799999999999,33.3068,0.2661,5735.222656,31.6
32.8,23.5,63.44392776,93.18858337,30.75869756,23.54157011,6.754815201,102.7179271,0.7456790640000001,0.581608475,0.464217404,0.325737764,1.8564694130000001,0.37527535100000003,0.0,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,5743.178711,26.6
23.0,21.9,93.29518127,96.32077026,24.74805728,22.62532443,6.657644669,28.94531624,0.866995528,0.94805635,0.928475542,0.9059488109999999,6.697661042000001,6.088719765,0.7268388109999999,0.09098104900000001,37.5507,126.988,132.118,0.5931,5820.04248,25.5
23.8,21.0,85.99305725,93.34980011,26.30608522,20.76129787,9.706119935,38.35445829,0.907308694,0.8756510809999999,0.821197725,0.690760023,1.888163817,0.332424309,0.636157642,0.614222658,37.5102,127.042,54.6384,0.1457,5840.882813,26.8
32.2,23.0,42.1858139,81.45256042,30.86837447,25.15399135,6.842188815,51.02183119,0.059024062999999995,0.069322355,0.003524926,0.048472283,0.0,0.0,0.17262329899999998,0.0,37.5507,126.93700000000001,30.0464,0.8552,5105.529785,31.1
28.0,21.6,56.18239594,82.40735626,25.40335014,17.20793843,12.25638904,85.07395673,0.120447372,0.19676547100000003,0.15195093,0.512535038,0.0,0.0,0.0,0.004517335,37.6181,127.00399999999999,146.554,4.7296,5780.612305,28.8
33.7,26.6,47.65507126,89.64142609,31.89423723,24.96235486,4.688875536,158.7765794,0.002767069,0.014362068,0.022554207000000003,0.12237395300000001,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,4918.818848,35.5
33.6,24.7,46.04501724,88.05114746,34.3259591,27.56198208,6.56970791,15.26408209,0.24231837399999998,0.138462372,0.016959573000000002,0.010338358,0.0,0.0,0.0,0.0,37.4967,126.927,30.968000000000004,0.618,5116.991699,33.4
33.7,26.5,61.50839996,91.44233704,30.41707257,26.37984608,7.793965956,39.95325247,0.36249711100000004,0.327378887,0.159745241,0.08445078800000001,0.0,0.0,0.0,0.0,37.5237,126.90899999999999,17.2956,0.2223,5429.587402,32.0
32.2,24.6,36.46077728,86.32534027,33.21208644,23.52060889,6.286755443,60.75345633,0.131202849,0.000547266,0.095902018,0.004986235,0.0,0.0,0.0,0.0,37.6046,127.03200000000001,44.7624,0.5141,4873.549805,33.0
23.9,19.3,37.29366684,81.49153137,31.08312014,20.81470775,6.773969452,27.43329616,0.399945602,0.20856395600000002,0.229337033,0.11877494300000001,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5906.28125,32.1
27.4,20.1,71.65808868,94.07907104,24.64710471,20.5741852,3.1800288510000003,52.8298834,0.326569878,0.38024433399999996,0.502583036,0.284834488,0.0,0.0,0.059705614000000004,3.78e-05,37.6181,127.09899999999999,53.4712,0.6970000000000001,5854.449219,26.4
28.3,23.4,66.40666199,94.32914734,30.69682552,25.77126425,6.130414297000001,38.43933386,0.711795319,0.7335420840000001,0.253968659,0.20604715199999998,3.9341865080000002,5.9074561889999995,0.014940836,0.0,37.5507,127.04,26.298000000000002,0.5721,5441.987305,32.8
31.9,24.4,51.09127808,80.7273941,32.57944265,25.58145475,5.474444826,41.71898476,0.18003754,0.17107397300000002,0.496370053,0.6818478179999999,0.0,0.0,0.0,0.004277535,37.5372,127.085,28.7,0.6233,5448.95752,26.6
31.8,23.7,43.59274292,79.14947509999999,31.84463979,24.34830868,5.964576622,67.26764862,0.319980985,0.08845867,0.305064632,0.330632871,0.0,0.0,0.0,0.035553352,37.5102,127.042,54.6384,0.1457,5131.512695,32.0
32.1,23.7,51.76193237,90.1108551,33.355751399999995,26.129399399999997,6.927565277,92.19695319,0.089207119,0.15721851,0.04271699,0.000203127,0.0,0.00465674,0.0,0.0,37.6046,126.991,212.335,2.785,5275.070313,33.3
32.7,23.4,41.54290009,77.50473785,33.23886848,26.49652776,6.558376729,41.30625741,0.280451596,0.140946944,0.49624461299999995,0.666465231,0.0,0.0,0.0,0.210117379,37.5507,126.93700000000001,30.0464,0.8552,5776.346191,34.8
29.5,25.7,46.68047333,88.17895508,32.01814767,24.63833152,6.034439087000001,48.9657402,0.29402010300000003,0.334599052,0.463334598,0.60335133,0.0,0.0,0.017157741,0.061149352000000004,37.5102,127.042,54.6384,0.1457,5475.100098,31.9
30.6,24.8,64.81935883,90.86804962,28.29515651,23.26524654,11.86145327,97.13036982,0.592851182,0.901467755,0.747132619,0.61098487,0.755655935,8.225176022000001,0.25894705100000004,3.231347817,37.5372,127.085,28.7,0.6233,5858.687011999999,28.9
28.7,21.5,57.62086868,89.25524902,29.18307281,23.14099567,4.729961475,59.82344731,0.153224687,0.12270059800000001,0.26844906,0.12496829400000001,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,4987.615723,31.9
28.2,23.8,50.96097946,95.39741516,29.265224100000005,23.37395947,9.265716016,79.17552972,0.280884988,0.076342773,0.065906614,0.115412896,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5297.417969,28.4
33.6,27.1,49.24011993,88.06591797,32.44591547,26.98792425,9.056948741,62.98003411,0.500919131,0.36640795200000004,0.08289313599999999,0.038372582999999995,0.047122344000000004,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,4975.310547,34.1
31.4,22.0,38.97477722,65.37141418,32.061510999999996,23.71701354,6.942867647000001,15.82008129,0.006180336999999999,0.12286123,0.5568054410000001,0.311760115,0.0,0.0,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,5834.452147999999,29.5
28.2,19.2,52.21214294,85.92612457,23.719387899999997,17.6123038,4.774687668,73.72017626,0.079368418,0.371437762,0.418954283,0.58167238,0.0,0.0,0.0,0.0,37.6181,127.00399999999999,146.554,4.7296,4709.024414,25.8
29.1,23.6,35.69174576,93.47370148,30.41513045,23.55776314,6.30918928,84.76452859,0.42768557799999996,0.296644835,0.171190387,0.14738590199999999,3.91340313,0.0013947529999999999,0.001218443,0.0,37.5102,127.086,21.9668,0.1332,4782.181640999999,31.3
25.1,24.1,85.88502502,96.63567352,25.02416527,22.51555496,10.55286766,48.36487897,0.7734208640000001,0.779083456,0.934047812,0.841427832,0.061670913,2.533560177,6.355921209,0.957927028,37.4697,126.995,82.2912,2.2579,5765.697754,24.2
30.6,22.9,79.95697784,94.27377319,27.17996241,22.49928677,9.072215676,46.85363447,0.19124508199999998,0.7631553659999999,0.63171566,0.15098114699999998,0.0,0.29332631800000003,6.053968515,0.0,37.645,127.022,45.716,2.5348,4527.242188,27.6
27.5,20.2,30.52206421,74.80155945,28.83630753,16.89064525,7.954629024,58.69674532,0.0,0.0,0.139735774,0.38921815299999996,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,4553.02002,28.6
29.2,22.5,44.81517792,85.51820374,30.92367572,23.90141845,7.618944089,65.19752328,0.188976224,0.17879532399999998,0.360509556,0.133512825,0.19435501100000002,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5736.588867,31.6
26.6,21.6,54.60810471,91.48361206,29.90976471,23.85836892,5.957445671,78.181947,0.34062075299999994,0.184524452,0.304957415,0.220361515,0.00023574,0.003746464,0.0052593530000000005,0.0,37.6046,126.991,212.335,2.785,5763.888672,28.5
32.7,25.7,53.23851395,83.46479797,32.58491925,26.61086415,5.793818325,40.77889721,0.140699719,0.199498681,0.46384046700000003,0.662167139,0.0,0.0,0.0,0.0,37.5237,126.90899999999999,17.2956,0.2223,5429.587402,28.2
23.8,20.2,98.5247345,99.98482513,25.28979424,19.14523841,16.49452943,-13.60321209,0.941536052,0.962579105,0.883290125,0.71289893,2.8880757189999997,3.679324012,1.277653992,6.156685571000001,37.6181,127.00399999999999,146.554,4.7296,5900.489746,25.0
27.5,22.3,46.41499329,74.24439240000001,26.48390303,17.76620331,7.8546992939999996,29.97451055,0.116789597,0.201658119,0.26719207100000003,0.60629372,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5701.450195,28.5
29.8,22.2,51.24724579,77.70738983,32.09839955,24.94949583,7.1669702079999995,75.52965813,0.148447229,0.234424661,0.10311170199999999,0.5727164539999999,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,4950.874022999999,30.4
24.4,22.1,74.47973633,88.13380432,28.51492854,24.40528116,9.720170677,59.91607432,0.662601597,0.541697831,0.685458736,0.399520879,0.565708506,0.08630402300000001,1.777439425,0.0,37.4967,126.927,30.968000000000004,0.618,4821.79834,29.6
31.9,25.1,52.93346787,87.12924194,30.61209025,24.4463877,5.804441472000001,39.95091208,0.339887189,0.6086670829999999,0.159620611,0.14900508699999998,0.0,0.0,0.0,0.0,37.5237,126.90899999999999,17.2956,0.2223,5168.284668,32.7
27.7,20.5,34.52038574,73.86116028,29.63389819,19.529131399999997,6.031536599,16.20770703,0.06506884,0.0007099280000000001,0.25743018300000003,0.230925835,0.0,0.0,0.0,0.020106264,37.5507,127.04,26.298000000000002,0.5721,5841.541015999999,29.9
24.8,22.9,65.22212982,96.69680023,29.84587077,23.46384472,8.57798483,40.6107355,0.7656916429999999,0.65310696,0.348146141,0.36646630700000005,5.696393552000001,1.036966523,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5766.221191,28.9
31.9,22.8,40.78762054,88.65995026,26.02306629,21.25441931,10.90947296,40.85760943,0.843519923,0.6104128670000001,0.32913026,0.167020385,0.63189461,0.0041815279999999995,0.0,0.0,37.5507,126.988,132.118,0.5931,4660.893066,26.0
